Entry	Protein names	Gene names	Gene names  (primary )	Cross-reference (GeneID)	Cross-reference (Ensembl)	Length	Mass	Status
Q12234	GRIP domain-containing protein RUD3 (Golgin-related protein 1) (Relieves USO1-1 transport defect protein 3)	RUD3 GRP1 YOR216C YOR50-6	RUD3	854391;		484	56,069	reviewed
Q12242	UBA domain-containing protein RUP1	RUP1 YOR138C YOR3332c	RUP1	854306;		671	75,361	reviewed
Q03940	RuvB-like protein 1 (RUVBL1) (EC 3.6.4.12) (TIP49-homology protein 1) (TIP49a homolog)	RVB1 TIH1 TIP49A YDR190C	RVB1	851771;		463	50,453	reviewed
P25343	Reduced viability upon starvation protein 161	RVS161 END6 SPE161 YCR009C YCR9C	RVS161	850367;		265	30,250	reviewed
P32368	Phosphoinositide phosphatase SAC1 (EC 3.1.3.-) (Recessive suppressor of secretory defect)	SAC1 RSD1 YKL212W	SAC1	853668;		623	71,125	reviewed
P22470	Protein SAN1	SAN1 YDR143C YD2943.02C	SAN1	851721;		610	65,618	reviewed
P38429	Transcriptional regulatory protein SAP30	SAP30 YMR263W YM8156.05	SAP30	855305;		201	23,026	reviewed
P34218	Histone acetyltransferase SAS3 (EC 2.3.1.48) (Something about silencing protein 3)	SAS3 YBL052C YBL0507 YBL0515	SAS3	852228;		831	97,582	reviewed
P39735	Single-strand annealing weakened protein 1	SAW1 YAL027W	SAW1	851206;		261	29,770	reviewed
P53324	Steryl acetyl hydrolase 1 (EC 3.1.1.-)	SAY1 YGR263C	SAY1	853179;		424	48,541	reviewed
P42223	Protein SBE2 (Suppressor of BEM4 protein 2)	SBE2 YDR351W D9476.7	SBE2	851953;		864	98,971	reviewed
P52871	Protein transport protein SBH2 (Ssh1 complex subunit SBH2) (Ssh1 complex subunit beta)	SBH2 SEB2 YER019C-A YER019BC	SBH2	856740;		88	9,606	reviewed
Q04002	Sister chromatid cohesion protein 2	SCC2 YDR180W YD9395.14	SCC2	851761;		1493	171,102	reviewed
P40090	MAU2 chromatid cohesion factor homolog (Sister chromatid cohesion protein 4)	SCC4 YER147C	SCC4	856890;		624	72,141	reviewed
P53009	Protein kinase-like protein SCY1	SCY1 YGL083W	SCY1	852797;		804	91,001	reviewed
Q3E785	Succinate dehydrogenase assembly factor 1, mitochondrial (SDH assembly factor 1) (SDHAF1)	SDH6 YDR379C-A smORF139 smORF8	SDH6	851986;		79	9,352	reviewed
P38804	Restriction of telomere capping protein 3	RTC3 YHR087W	RTC3	856487;		111	12,009	reviewed
P24280	SEC14 cytosolic factor (Phosphatidylinositol/phosphatidylcholine transfer protein) (PI/PC TP)	SEC14 PIT1 YMR079W YM9582.04	SEC14	855103;		304	34,901	reviewed
P33332	Exocyst complex component SEC3 (Protein PSL1)	SEC3 PSL1 YER008C	SEC3	856726;		1336	154,695	reviewed
P20048	Dolichol kinase (EC 2.7.1.108)	SEC59 YMR013C YM8270.17C	SEC59	855026;		519	58,906	reviewed
P29478	Signal recognition particle subunit SEC65	SEC65 YML105C YM8339.14C	SEC65	854866;		273	31,170	reviewed
Q01590	Integral membrane protein SED5	SED5 YLR026C	SED5	850713;		340	38,807	reviewed
P17121	GTPase-activating protein SAC7	SAC7 YDR389W	SAC7	851997;		654	73,629	reviewed
P38990	SNF1-activating kinase 1 (EC 2.7.11.1)	SAK1 PAK1 YER129W SYGP-ORF45	SAK1	856866;		1142	126,872	reviewed
P40963	Histone acetyltransferase SAS2 (EC 2.3.1.48) (Something about silencing protein 2)	SAS2 ESO1 YMR127C YM9553.03C	SAS2	855157;		338	39,206	reviewed
P52870	Protein transport protein SBH1 (Sec61 complex subunit SBH1) (Sec61 complex subunit beta)	SBH1 SEB1 YER087C-B YER087BC	SBH1	856821;		82	8,711	reviewed
P45978	Protein SCD6	SCD6 YPR129W P9659.10	SCD6	856247;		349	39,190	reviewed
P03878	Intron-encoded DNA endonuclease aI4 (DNA endonuclease I-SceII) [Cleaved into: Truncated non-functional cytochrome oxidase 1; DNA endonuclease aI4 (EC 3.1.-.-) (Intron-encoded endonuclease I-SceII)]	AI4 ENS2 I-SCEII Q0065	AI4	854596;		556	63,311	reviewed
Q04951	Probable family 17 glucosidase SCW10 (EC 3.2.1.-) (Soluble cell wall protein 10)	SCW10 YMR305C YM9952.07C	SCW10	855352;		389	40,469	reviewed
P33421	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	SDH3 CYB3 YKL141W YKL4	SDH3	853716;		198	22,068	reviewed
P38345	Succinate dehydrogenase assembly factor 4, mitochondrial (SDH assembly factor 4) (SDHAF4) (Found in mitochondrial proteome protein 21)	SDH8 FMP21 YBR269C YBR1737	SDH8	852572;		138	15,504	reviewed
P40479	Dual-specificity protein phosphatase SDP1 (EC 3.1.3.48) (Stress-inducible MAPK phosphatase)	SDP1 YIL113W	SDP1	854693;		209	23,886	reviewed
P53172	Protein SDS23	SDS23 YGL056C	SDS23	852824;		527	58,098	reviewed
P11655	Guanine nucleotide-exchange factor SEC12 (Protein transport protein SEC12)	SEC12 SED2 YNR026C N3244	SEC12	855760;		471	51,608	reviewed
P48415	COPII coat assembly protein SEC16 (Protein transport protein SEC16)	SEC16 YPL085W LPF1W	SEC16	856020;		2195	241,696	reviewed
P89102	Exocyst complex component SEC5	SEC5 YDR166C YD8358.20C YD9489.01C	SEC5	851744;		971	112,121	reviewed
P25365	Putative guanine nucleotide-exchange factor SED4	SED4 YCR067C YCR67C YCR901	SED4	850431;		1065	114,079	reviewed
P34228	Putative transcription factor SEF1 (Suppressor of essential function protein 1) (Suppressor protein SEF1)	SEF1 YBL066C YBL0501 YBL0526	SEF1	852214;		1148	127,992	reviewed
P54999	Small nuclear ribonucleoprotein F (snRNP-F) (Sm protein F) (Sm-F) (SmF)	SMX3 YPR182W P9705.4	SMX3	856312;		86	9,660	reviewed
P40204	Small nuclear ribonucleoprotein G (snRNP-G) (Sm protein G) (Sm-G) (SmG)	SMX2 SNP2 YFL017W-A YFL017Bw	SMX2	850528;		77	8,482	reviewed
P40856	SIT4-associating protein SAP185	SAP185 YJL098W J0840	SAP185	853347;		1058	121,403	reviewed
P20840	Alpha-agglutinin (AG-alpha-1)	SAG1 AGAL1 YJR004C J1418	SAG1	853460;		650	70,340	reviewed
P14693	Sorting assembly machinery 35 kDa subunit (Mitochondrial 38 kDa outer membrane protein) (TOB complex 38 kDa subunit)	SAM35 OMP85 TOB38 TOM38 YHR083W	SAM35	856483;		329	37,404	reviewed
Q08985	Homocysteine S-methyltransferase 2 (EC 2.1.1.10) (S-adenosylmethionine metabolism protein 4) (S-methylmethionine:homocysteine methyltransferase 2) (SMM:Hcy S-methyltransferase 2)	SAM4 YPL273W	SAM4	855855;		325	36,669	reviewed
P53969	Sorting assembly machinery 50 kDa subunit (TOB complex 55 kDa subunit)	SAM50 TOB55 YNL026W N2802	SAM50	855705;		484	54,406	reviewed
Q04003	Something about silencing protein 4	SAS4 YDR181C YD9395.15C	SAS4	851762;		481	55,409	reviewed
P40541	Cohesin subunit SCC3 (Irregular cell behavior protein 1)	IRR1 SCC3 YIL026C	IRR1	854786;		1150	133,009	reviewed
Q03529	Ceramide very long chain fatty acid hydroxylase SCS7 (Ceramide VLCFA hydroxylase SCS7) (EC 1.-.-.-) (Suppressor of calcium sensitivity 7)	SCS7 FAH1 YMR272C YM8156.14C	SCS7	855315;		384	44,881	reviewed
Q04401	Succinate dehydrogenase assembly factor 3, mitochondrial (SDH assembly factor 3) (SDHAF3) (Acetate non-utilizing protein 9)	SDH7 ACN9 YDR511W D9719.16	SDH7	852123;		133	15,783	reviewed
P47052	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 2, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP) (SDH1b)	YJL045W J1194		853405;		634	69,382	reviewed
P38314	Protein SDS24	SDS24 YBR214W YBR1501	SDS24	852515;		527	57,187	reviewed
Q06245	Exocyst complex component SEC10	SEC10 YLR166C L9362.12	SEC10	850863;		871	100,342	reviewed
P40054	D-3-phosphoglycerate dehydrogenase 1 (3-PGDH 1) (EC 1.1.1.95)	SER3 YER081W	SER3	856814;		469	51,193	reviewed
P46995	Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.43) (Lysine N-methyltransferase 3) (SET domain-containing protein 2)	SET2 EZL1 KMT3 YJL168C J0520	SET2	853271;		733	84,461	reviewed
P38890	Putative protein lysine methyltransferase SET5 (EC 2.1.1.-) (SET domain-containing protein 5)	SET5 YHR207C	SET5	856614;		526	60,547	reviewed
P32432	Transcription factor SFP1 (Split finger protein 1)	SFP1 YLR403W L8084.4	SFP1	851119;		683	74,785	reviewed
P36123	SIT4-associating protein SAP190	SAP190 YKR028W	SAP190	853899;		1033	117,098	reviewed
P53036	SIT4-associating protein SAP4	SAP4 YGL229C	SAP4	852622;		818	94,729	reviewed
Q12136	Something about silencing protein 10 (U three protein 3) (U3 small nucleolar RNA-associated protein 3) (U3 snoRNA-associated protein 11)	SAS10 UTP3 YDL153C D1545	SAS10	851403;		610	70,259	reviewed
Q99314	Something about silencing protein 5	SAS5 YOR213C	SAS5	854388;		248	29,018	reviewed
P28707	Co-chaperone protein SBA1	SBA1 YKL117W YKL518	SBA1	853743;		216	24,082	reviewed
P23833	Protein SCO1, mitochondrial	SCO1 YBR037C YBR0406	SCO1	852325;		295	33,166	reviewed
Q07953	Ribosome maturation protein SDO1	SDO1 YLR022C	SDO1	850709;		250	28,283	reviewed
P38164	SEH-associated protein 4	SEA4 YBL104C YBL0808 YBL103C-A	SEA4	852170;		1038	117,636	reviewed
Q04491	Protein transport protein SEC13	SEC13 ANU3 YLR208W L8167.4	SEC13	850905;		297	33,043	reviewed
P18759	Vesicular-fusion protein SEC18	SEC18 YBR080C YBR0736	SEC18	852372;		758	84,056	reviewed
P28791	Protein transport protein SEC20	SEC20 YDR498C D9719.4	SEC20	852109;		383	43,882	reviewed
P22214	Protein transport protein SEC22 (Suppressor of loss of YPT1 protein 2)	SEC22 SLY2 TSL26 YLR268W L8479.3	SEC22	850973;		214	25,058	reviewed
P40357	Protein transport protein SEC9	SEC9 HSS7 YGR009C	SEC9	852892;		651	73,624	reviewed
Q01589	Cell wall protein SED1 (Glycoprotein GP260)	SED1 YDR077W D4431	SED1	851649;		338	34,431	reviewed
P34250	Eisosome protein SEG2 (Stability of eisosomes guaranteed protein 2)	SEG2 YKL105C YKL459	SEG2	853756;		1132	125,593	reviewed
P53011	Nucleoporin SEH1 (Nuclear pore protein SEH1) (SEC13 homolog 1)	SEH1 YGL100W	SEH1	852778;		349	39,123	reviewed
P39709	Probable transporter SEO1	SEO1 YAL067C	SEO1	851230;		593	68,842	reviewed
P42941	Phosphoserine phosphatase (PSP) (PSPase) (EC 3.1.3.3) (O-phosphoserine phosphohydrolase)	SER2 YGR208W G7744	SER2	853122;		309	34,207	reviewed
Q08490	Shugoshin	SGO1 YOR073W YOR29-24	SGO1	854240;		590	66,706	reviewed
Q12118	Small glutamine-rich tetratricopeptide repeat-containing protein 2 (SGT/UBP) (Viral protein U-binding protein)	SGT2 YOR007C UNF346	SGT2	854168;		346	37,218	reviewed
P39000	Protein SHC1 (Sporulation-specific homolog of CSD4)	SHC1 YER096W	SHC1	856832;		512	56,578	reviewed
Q04487	Mitochondrial inner membrane protein SHH3 (SDH3 homolog)	SHH3 YMR118C YM9718.17C	SHH3	855145;		196	22,309	reviewed
P35179	Protein transport protein SSS1 (Sec61 complex subunit SSS1) (Sec61 complex subunit gamma) (Ssh1 complex subunit SSS1) (Ssh1 complex subunit gamma)	SSS1 YDR086C D4475	SSS1	851659;		80	8,944	reviewed
P03882	Intron-encoded endonuclease I-SceI (EC 3.1.-.-) (21S rRNA intron maturase) (Homing endonuclease omega)	SCEI OMEGA SECY Q0160	SCEI	854590;		235	27,683	reviewed
P40075	Vesicle-associated membrane protein-associated protein SCS2 (VAMP-associated protein SCS2) (Choline sensitivity suppressor protein 2) (VAP homolog 1)	SCS2 YER120W	SCS2	856856;		244	26,926	reviewed
P53334	Probable family 17 glucosidase SCW4 (EC 3.2.1.-) (Soluble cell wall protein 4)	SCW4 YGR279C	SCW4	853196;		386	40,173	reviewed
Q08230	Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)	SDH5 EMI5 YOL071W	SDH5	854083;		162	19,042	reviewed
P36047	Protein phosphatase 1 regulatory subunit SDS22	SDS22 EGP1 YKL193C	SDS22	853641;		338	38,887	reviewed
P40505	Transcriptional regulatory protein SDS3 (Suppressor of defective silencing protein 3)	SDS3 YIL084C	SDS3	854725;		327	37,625	reviewed
P30619	Protein transport protein SEC1	SEC1 YDR164C YD8358.18C	SEC1	851742;		724	83,480	reviewed
Q12745	Protein transport protein SEC39 (Dependent on SLY1-20 protein 3)	SEC39 DSL3 YLR440C	SEC39	851161;		709	82,396	reviewed
P21825	Translocation protein SEC62 (Sec62/63 complex 30 kDa subunit)	SEC62 YPL094C LPG14C	SEC62	856011;		274	31,347	reviewed
P14906	Protein translocation protein SEC63 (Protein NPL1) (Sec62/63 complex 73 kDa subunit)	SEC63 NPL1 PTL1 YOR254C	SEC63	854428;		663	75,345	reviewed
P39742	Translocation protein SEC72 (Sec62/63 complex 23 kDa subunit) (p23)	SEC72 SEC67 SIM2 YLR292C L8003.18	SEC72	850999;		193	21,607	reviewed
P32855	Exocyst complex component SEC8	SEC8 YPR055W YP9499.11	SEC8	856168;		1065	122,225	reviewed
Q04675	tRNA-splicing endonuclease subunit SEN15 (Splicing endonuclease of 15 kDa) (tRNA-intron endonuclease SEN15)	SEN15 YMR059W YM9796.12	SEN15	855081;		128	14,890	reviewed
Q00416	Helicase SEN1 (EC 3.6.4.-) (tRNA-splicing endonuclease positive effector)	SEN1 YLR430W L9576.1	SEN1	851150;		2231	252,497	reviewed
P40510	D-3-phosphoglycerate dehydrogenase 2 (3-PGDH 2) (EC 1.1.1.95)	SER33 YIL074C	SER33	854736;		469	51,188	reviewed
P33330	Phosphoserine aminotransferase (PSAT) (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	SER1 SERC YOR184W	SER1	854356;		395	43,416	reviewed
P36124	SET domain-containing protein 3	SET3 YKR029C	SET3	853900;		751	85,480	reviewed
P47008	Phosphatidylinositol transfer protein SFH5 (PITP SFH5) (SEC14 homolog 5)	SFH5 YJL145W J0644	SFH5	853296;		294	34,388	reviewed
P43682	Protein transport protein SFT1 (P14)	SFT1 YKL006C-A YKL006BC	SFT1	853863;		97	10,961	reviewed
P38166	Protein transport protein SFT2	SFT2 YBL102W YBL0812	SFT2	852172;		215	24,274	reviewed
P33335	Protein SGE1 (10-N-nonyl acridine orange resistance protein) (Crystal violet resistance protein)	SGE1 NOR1 YPR198W P9677.3	SGE1	856327;		543	59,426	reviewed
P40486	Protein SHQ1 (Small nucleolar RNAs of the box H/ACA family quantitative accumulation protein 1)	SHQ1 YIL104C	SHQ1	854702;		507	59,151	reviewed
Q07657	Seventh homolog of septin 1 (Septation protein 7)	SHS1 SEP7 YDL225W	SHS1	851373;		551	62,630	reviewed
P22579	Transcriptional regulatory protein SIN3	SIN3 CPE1 GAM2 RPD1 SDI1 SDS16 UME4 YOL004W	SIN3	854158;		1536	174,839	reviewed
P32578	SNF1 protein kinase subunit beta-1 (SNF1-interacting protein 1)	SIP1 YDR422C D9461.11	SIP1	852032;		815	91,071	reviewed
P17883	Superkiller protein 3	SKI3 YPR189W P9677.7	SKI3	856319;		1432	163,726	reviewed
Q02793	Antiviral protein SKI8 (Superkiller protein 8)	SKI8 REC103 YGL213C	SKI8	852659;		397	44,232	reviewed
Q02100	CRE-binding bZIP protein SKO1	SKO1 ACR1 YNL167C N1702	SKO1	855554;		647	70,192	reviewed
Q12505	Serine/threonine-protein kinase SKS1 (EC 2.7.11.1) (Suppressor kinase of SNF3)	SKS1 SHA3 YPL026C LPB5	SKS1	856081;		502	57,844	reviewed
Q03656	Serine/threonine-protein kinase SKY1 (SRPK) (EC 2.7.11.1)	SKY1 YMR216C YM8261.10C	SKY1	855256;		742	83,238	reviewed
P11792	Serine/threonine-protein kinase SCH9 (EC 2.7.11.1)	SCH9 KOM1 YHR205W	SCH9	856612;		824	91,812	reviewed
P32564	Protein SCM4 (Suppressor of CDC4 mutation 4)	SCM4 YGR049W	SCM4	852940;		187	20,118	reviewed
P38072	Protein SCO2, mitochondrial	SCO2 YBR024W YBR0308	SCO2	852312;		301	34,889	reviewed
Q6Q595	Vesicle-associated membrane protein-associated protein SCS22 (VAMP-associated protein SCS22) (VAP homolog 2)	SCS22 YBL091C-A	SCS22	852186;		175	19,678	reviewed
P53012	FIT family protein SCS3	SCS3 FIT2B YGL126W G2868	SCS3	852751;		380	42,735	reviewed
P53189	Probable family 17 glucosidase SCW11 (EC 3.2.1.-) (Soluble cell wall protein 11)	SCW11 YGL028C	SCW11	852856;		542	56,447	reviewed
P53078	Suppressor of disruption of TFIIS	SDT1 SSM1 YGL224C	SDT1	852648;		280	31,969	reviewed
P15303	Protein transport protein SEC23	SEC23 YPR181C P9705.14	SEC23	856311;		768	85,385	reviewed
P40316	Securin	PDS1 YDR113C YD9727.08C	PDS1	851691;		373	41,838	reviewed
Q06058	Seipin (Few lipid droplets protein 1)	SEI1 FLD1 YLR404W	SEI1	851120;		285	32,590	reviewed
P38827	Histone-lysine N-methyltransferase, H3 lysine-4 specific (EC 2.1.1.43) (COMPASS component SET1) (Lysine N-methyltransferase 2) (SET domain-containing protein 1)	SET1 KMT2 YTX1 YHR119W	SET1	856519;		1080	123,912	reviewed
Q06168	Chromatin structure-remodeling complex subunit SFH1 (RSC complex subunit SFH1) (SNF5 homolog 1)	SFH1 YLR321C L8543.4	SFH1	851032;		426	48,777	reviewed
P36136	Sedoheptulose 1,7-bisphosphatase (EC 3.1.3.37)	SHB17 YKR043C	SHB17	853917;		271	31,022	reviewed
Q06236	Mitochondrial inner membrane protein SHH4 (SDH4 homolog)	SHH4 YLR164W	SHH4	850861;		168	18,632	reviewed
Q02774	Secretory component protein SHR3	SHR3 YDL212W D1022	SHR3	851314;		210	23,512	reviewed
P38957	Suppressor of hydroxyurea sensitivity protein 2	SHU2 YDR078C D4436	SHU2	851650;		223	26,123	reviewed
P38634	Protein SIC1 (CDK inhibitor p40)	SIC1 SDB25 YLR079W L9449.8	SIC1	850768;		284	32,223	reviewed
P25294	Protein SIS1	SIS1 YNL007C N2879	SIS1	855725;		352	37,590	reviewed
P39980	Siderophore iron transporter 1 (Ferrioxamine B permease) (Siderophore iron transporter ARN3)	SIT1 ARN3 YEL065W	SIT1	856644;		628	70,562	reviewed
P53965	Tyrosine-protein phosphatase SIW14 (EC 3.1.3.48)	SIW14 YNL032W N2746	SIW14	855699;		281	32,755	reviewed
P52286	Suppressor of kinetochore protein 1 (Centromere DNA-binding protein complex CBF3 subunit D) (E3 ubiquitin ligase complex SCF subunit SKP1)	SKP1 CBF3D YDR328C D9798.14	SKP1	851928;		194	22,330	reviewed
P33338	Protein SLA2 (Transmembrane protein MOP2)	SLA2 END4 MOP2 UFG1 YNL243W N1102	SLA2	855478;		968	108,911	reviewed
P34252	DNA replication regulator SLD2 (DNA replication and checkpoint protein 1)	SLD2 DRC1 YKL108W YKL463	SLD2	853752;		453	52,272	reviewed
P53327	Antiviral helicase SLH1 (EC 3.6.4.13) (SKI2-like helicase 1)	SLH1 YGR271W G9365	SLH1	853187;		1967	224,850	reviewed
Q08581	Kinetochore protein SLK19 (Synthetic lethal KAR3 protein 19)	SLK19 YOR195W	SLK19	854370;		821	95,380	reviewed
Q00772	Mitogen-activated protein kinase SLT2/MPK1 (MAP kinase MPK1) (EC 2.7.11.24)	SLT2 MPK1 YHR030C	SLT2	856425;		484	55,636	reviewed
Q03323	COMPASS component SDC1 (Complex proteins associated with SET1 protein SDC1) (Set1C component SDC1) (Suppressor of CDC25 protein 1)	SDC1 CPS25 SAF19 YDR469W	SDC1	852080;		175	19,446	reviewed
Q00711	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP)	SDH1 SDHA YKL148C YKL602	SDH1	853709;		640	70,229	reviewed
P21801	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SDH2 SDH SDHB YLL041C	SDH2	850685;		266	30,231	reviewed
P22224	Exocyst complex component SEC15	SEC15 YGL233W	SEC15	852618;		910	105,064	reviewed
P32602	Alpha-soluble NSF attachment protein (SNAP-alpha) (N-ethylmaleimide-sensitive factor attachment protein alpha) (Vesicular-fusion protein SEC17) (alpha-SNAP chaperone)	SEC17 YBL050W YBL0505 YBL0517	SEC17	852230;		292	32,803	reviewed
P40482	Protein transport protein SEC24 (Abnormal nuclear morphology 1)	SEC24 ANU1 YIL109C	SEC24	854697;		926	103,636	reviewed
P38968	Protein transport protein SEC31 (Protein WEB1)	SEC31 WEB1 YDL195W D1229	SEC31	851332;		1273	138,717	reviewed
P07560	Ras-related protein SEC4 (Suppressor of RHO3 protein 6)	SEC4 SRO6 YFL005W	SEC4	850543;		215	23,506	reviewed
P32844	Exocyst complex component SEC6	SEC6 YIL068C	SEC6	854742;		805	93,428	reviewed
P11075	Protein transport protein SEC7	SEC7 YDR170C YD9395.01C YD9489.05C	SEC7	851748;		2009	226,886	reviewed
Q04279	Eisosome protein SEG1 (Stability of eisosomes guaranteed protein 1)	SEG1 YMR086W YM9582.10	SEG1	855110;		960	105,874	reviewed
O94742	26S proteasome complex subunit SEM1	SEM1 DSH1 YDR363W-A	SEM1	851967;		89	10,386	reviewed
P16658	tRNA-splicing endonuclease subunit SEN2 (EC 4.6.1.16) (Splicing endonuclease protein 2) (tRNA-intron endonuclease SEN2)	SEN2 YLR105C L8004.12	SEN2	850795;		377	44,109	reviewed
P33303	Succinate/fumarate mitochondrial transporter (Regulator of acetyl-CoA synthase activity)	SFC1 ACR1 YJR095W J1921	SFC1	853558;		322	35,340	reviewed
P53165	SAGA-associated factor 73 (73 kDa SAGA-associated factor) (SAGA histone acetyltransferase complex 73 kDa subunit)	SGF73 YGL066W	SGF73	852814;		657	72,878	reviewed
P53075	Outer spore wall assembly protein SHE10 (Sensitivity to high expression protein 10)	SHE10 YGL228W	SHE10	852623;		577	66,862	reviewed
Q12212	Protein SIA1	SIA1 YOR137C YOR3329C	SIA1	854305;		622	71,846	reviewed
P34164	SNF1 protein kinase subunit beta-2 (Protein SPM2) (SNF1-interacting protein 2)	SIP2 SPM2 YGL208W G1155	SIP2	852664;		415	46,405	reviewed
Q12216	E3 SUMO-protein ligase SIZ2 (EC 6.3.2.-) (SAP and Miz-finger domain-containing protein 2)	NFI1 SIZ2 YOR156C	NFI1	854327;		726	81,178	reviewed
P32790	Actin cytoskeleton-regulatory complex protein SLA1	SLA1 YBL007C YBL0321	SLA1	852276;		1244	135,848	reviewed
Q12232	Uncharacterized protein SLP1 (SUN-like protein 1)	SLP1 YOR154W O3545	SLP1	854325;		587	67,452	reviewed
P22215	Uncharacterized transporter SLY41	SLY41 YOR307C O5663	SLY41	854484;		453	50,903	reviewed
Q12306	Ubiquitin-like protein SMT3	SMT3 YDR510W D9719.15	SMT3	852122;		101	11,597	reviewed
P36048	Pre-mRNA-splicing factor SNU114 (114 kDa U5 small nuclear ribonucleoprotein component) (Growth inhibitory protein 10)	SNU114 GIN10 YKL173W YKL637	SNU114	853681;		1008	114,041	reviewed
P46950	Nitrosoguanidine resistance protein SNG1	SNG1 YGR197C G7591	SNG1	853111;		547	61,293	reviewed
P40548	HSP70 co-chaperone SNL1 (Suppressor of NUP116-C lethal)	SNL1 YIL016W	SNL1	854796;		159	18,306	reviewed
Q03144	Pyridoxal 5'-phosphate synthase subunit SNO1 (EC 4.3.3.6) (PDX2 homolog 1) (Pdx2.1) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2)	SNO1 YMR095C YM6543.02C	SNO1	855120;		224	24,907	reviewed
P39707	tRNA-splicing endonuclease subunit SEN34 (EC 4.6.1.16) (Splicing endonuclease of 34 kDa) (tRNA-intron endonuclease SEN34)	SEN34 YAR008W FUN4	SEN34	851267;		275	31,313	reviewed
Q02825	tRNA-splicing endonuclease subunit SEN54 (Splicing endonuclease of 54 kDa) (tRNA-intron endonuclease SEN54)	SEN54 YPL083C LPF3C	SEN54	856022;		467	54,649	reviewed
